12.8051529,45.5665551,"Pharmacy"
11.7804877,45.0727635,"Pharmacy San Pio X"
13.8183791,45.6273051,"Pharmacy Farmacia di Altura"
13.7765625,45.6494367,"Pharmacy Farmacia Rovis all'angelo d'oro"
13.782356,45.6533461,"Pharmacy Alla Salute"
13.7874431,45.6542328,"Pharmacy"
13.7885465,45.6883859,"Pharmacy"
13.7952064,45.6260279,"Pharmacy"
9.1566918,45.493165,"Pharmacy A.F.M. COMUNALE N.14"
9.1714179,45.4631277,"Pharmacy dei Padri Fatebenefratelli"
11.3241122,43.328149,"Pharmacy"
13.7827917,45.640271,"Pharmacy Farmacia "Alla Maddalena""
13.7656438,45.6411861,"Pharmacy"
8.957783,44.4080803,"Pharmacy N.S. del Monte"
8.9586292,44.4075131,"Pharmacy Farmacia Piaggio Dr. Paolo"
8.9552235,44.4109699,"Pharmacy Farmacia Scanavino"
8.9675538,44.4200047,"Pharmacy Farmacia Popolare"
8.9560046,44.4151184,"Pharmacy Farmacia Monticelli"
9.1537726,45.1823522,"Pharmacy Tonello"
9.158535,44.520523,"Pharmacy"
9.815978,44.1096988,"Pharmacy"
8.9516589,44.4131307,"Pharmacy Farmacia Canevari"
8.952224,44.4114696,"Pharmacy La Farmaceutica"
8.9591105,44.4162793,"Pharmacy Farmacia Dottor Manca"
8.968817,44.4126219,"Pharmacy Farmacia San Siro"
8.9521557,44.4075428,"Pharmacy Farmacia Martinelli"
8.950637,44.6135213,"Pharmacy"
8.2155252,44.0484046,"Pharmacy"
8.8901225,44.4121823,"Pharmacy"
8.9534494,44.40239,"Pharmacy Farmacia Sociale"
8.9494711,44.3998514,"Pharmacy Farmacia Majonchi"
8.9436026,44.4047616,"Pharmacy Farmacia Burlando"
8.9338536,44.4063776,"Pharmacy Farmacia Dottor Alvigini"
8.9254828,44.4139288,"Pharmacy Farmacia del Porto"
8.9211148,44.4156842,"Pharmacy Farmacia della Commenda"
8.9483784,44.4038334,"Pharmacy Farmacia Ghersi"
8.9294113,44.4125827,"Pharmacy"
8.8920937,44.4102143,"Pharmacy"
8.9211339,44.4160056,"Pharmacy"
8.9315622,44.4113881,"Pharmacy Farmacia Universale"
8.9343486,44.4083823,"Pharmacy"
8.9291399,44.4134015,"Pharmacy Farmacia Bensa"
8.9311627,44.4079632,"Pharmacy Farmacia del Duomo"
8.9288228,44.4084333,"Pharmacy Farmacia Operaia Sormani"
8.9374193,44.4171113,"Pharmacy Farmacia IGEA"
8.9347535,44.4115673,"Pharmacy Farmacia Cappuccini"
8.9322748,44.4170065,"Pharmacy Farmacia Saltarelli"
11.96079,45.8029524,"Pharmacy"
8.9460428,44.4134663,"Pharmacy Farmacia del Castello"
9.1462238,45.4673048,"Pharmacy Oppezzo"
8.9787651,44.425014,"Pharmacy Farmacia Salus"
8.4734382,44.3091697,"Pharmacy Mongrifone"
8.4846466,44.3095694,"Pharmacy della Torretta"
12.1585178,42.2462971,"Pharmacy"
12.1899592,42.2225783,"Pharmacy"
9.1716393,45.4692748,"Pharmacy Cerini"
12.5350022,41.8868119,"Pharmacy"
9.1347647,45.4740194,"Pharmacy Sant'Anna"
9.1320738,45.4723062,"Pharmacy San Matteo"
10.4497007,43.7245367,"Pharmacy Centro "La Querciole""
12.1741347,42.2581171,"Pharmacy"
9.2274765,45.5392146,"Pharmacy"
8.9824915,44.4090535,"Pharmacy"
8.9834479,44.4046259,"Pharmacy Farmacia San Rocco"
11.7152433,44.3483235,"Pharmacy Michelangelo"
7.7440858,44.3185761,"Pharmacy"
9.1666172,45.4871236,"Pharmacy Cenisio"
9.1644545,45.489908,"Pharmacy Mac Mahon"
9.16166,45.4873322,"Pharmacy Caneva"
9.0896917,45.8084729,"Pharmacy Farmacia Dr. Bonduri"
8.9376063,44.401765,"Pharmacy Farmacia Bonanni"
8.9368426,44.401211,"Pharmacy San Giacomo"
8.9319711,44.4041309,"Pharmacy Farmacia Sarzano"
9.1969951,45.5007908,"Pharmacy Falqui"
8.9795088,44.4540854,"Pharmacy Farmacia Nostra Signora Assunta"
8.983605,44.4548428,"Pharmacy Farmacia Comunale"
9.0059833,44.4480704,"Pharmacy Farmacia dott. Dagnino"
8.9182321,44.4181567,"Pharmacy Farmacia Principe"
8.9250437,44.4156615,"Pharmacy Farmacia Contardi"
10.5195142,43.69509,"Pharmacy"
11.1402607,46.071609,"Pharmacy Farmacia Comunale San Donà"
11.783988,45.0642527,"Pharmacy"
9.0428259,44.3836773,"Pharmacy"
9.0440215,44.3831954,"Pharmacy Farmacia La Rocca"
12.3889582,43.1055691,"Pharmacy"
10.2199725,45.5846212,"Pharmacy"
13.7732207,45.657042,"Pharmacy"
13.7754201,45.6539524,"Pharmacy"
9.1368104,45.4588231,"Pharmacy"
9.1359637,45.4571548,"Pharmacy"
9.2036591,45.4959982,"Pharmacy A.F.M. COMUNALE N.32"
9.206843,45.4948834,"Pharmacy"
9.2098405,45.4998796,"Pharmacy Comina"
9.1926973,45.4890273,"Pharmacy"
9.1987252,45.4998319,"Pharmacy A.F.M. COMUNALE N.64"
11.8785829,45.4265666,"Pharmacy"
11.8839264,45.4234335,"Pharmacy"
9.1928491,45.5022624,"Pharmacy Taddei"
9.1928528,45.4917315,"Pharmacy"
9.1888058,45.4891606,"Pharmacy"
11.420889,43.2290346,"Pharmacy"
9.0171049,44.3847878,"Pharmacy Farmacia Amoretti"
9.3318788,44.314887,"Pharmacy"
9.2241384,45.4753428,"Pharmacy Comunale"
8.9319949,44.4071588,"Pharmacy Farmacia Papa"
10.8668768,45.4808896,"Pharmacy"
8.9401697,44.4058889,"Pharmacy"
11.7360454,43.2117735,"Pharmacy"
11.7427609,43.2151755,"Pharmacy Farmacia Betti"
11.5348289,43.559581,"Pharmacy"
11.5292854,43.5681634,"Pharmacy"
14.2015477,42.478831,"Pharmacy Dottor Zenobii"
14.1956152,42.4832341,"Pharmacy Dott. Greco"
14.156455,42.5142516,"Pharmacy Cantò"
14.1768982,42.4941198,"Pharmacy Di Pietro"
8.9307508,44.4200144,"Pharmacy"
15.1135449,40.4805274,"Pharmacy"
8.9682421,44.397098,"Pharmacy Farmacia Lido d'Albaro"
8.9833478,44.39324,"Pharmacy"
8.920058,44.4225267,"Pharmacy Farmacia Oregina"
8.92348,44.4166111,"Pharmacy Farmacia Pescetto"
8.9413443,44.4051883,"Pharmacy"
11.8956909,45.4250134,"Pharmacy"
9.1979419,45.5064219,"Pharmacy"
11.87081,45.4324693,"Pharmacy"
11.5537815,45.552931,"Pharmacy"
11.5393797,45.5645357,"Pharmacy Farmacia Patuzzi"
8.930427,44.4094579,"Pharmacy Farmacia Burlando"
11.8714287,45.4118421,"Pharmacy"
8.9448961,44.5721736,"Pharmacy Farmacia Lasagna"
8.9459001,44.5705959,"Pharmacy Farmacia Centrale"
12.2707454,44.1324447,"Pharmacy"
8.9386236,44.4104732,"Pharmacy Olivieri"
10.2618874,43.8533954,"Pharmacy"
8.9504755,44.4006727,"Pharmacy Farmacia Genovese"
8.9414042,44.4068604,"Pharmacy Farmacia Nuova"
8.937837,44.4061885,"Pharmacy Farmacia XX Settembre"
8.9287115,44.4072973,"Pharmacy Farmacia Operaia San Giorgio"
8.9333581,44.4101227,"Pharmacy Farmacia Antica della Maddalena"
11.8633668,45.41571,"Pharmacy"
11.8590253,45.4072494,"Pharmacy Farmacia Comunale Palestro"
9.1414369,45.5009381,"Pharmacy Varesina"
12.4854625,41.8523623,"Pharmacy"
12.2555951,44.1484565,"Pharmacy"
12.4877599,41.8495904,"Pharmacy"
8.930035,44.4085619,"Pharmacy Farmacia 5 Lampadi"
8.9486491,44.3972325,"Pharmacy Farmacia dell'Oro"
8.9550259,44.4134956,"Pharmacy Farmacia Ormea"
8.947437,44.398299,"Pharmacy Farmacia San Pietro"
12.5020975,41.8976328,"Pharmacy Farmacia Ricci"
12.50783,41.8939352,"Pharmacy P. Eugenio"
12.5106824,41.8930159,"Pharmacy Parafarmaciapiu'"
12.5056198,41.8928331,"Pharmacy De Sanctis"
12.5064518,41.8906551,"Pharmacy Trecca Mastrangeli"
12.505337,41.8950203,"Pharmacy Longo"
9.4248309,45.5003964,"Pharmacy Farmacia comunale"
8.9119716,44.4140253,"Pharmacy Farmacia Giusto"
8.9501256,44.399941,"Pharmacy"
8.9544117,44.4170652,"Pharmacy Farmacia Piva"
8.9483795,44.4222506,"Pharmacy Farmacia Frisone"
13.632576,42.8206445,"Pharmacy Ferretti"
9.4229708,45.4990074,"Pharmacy Farmacia Dottor Gemmo"
11.7892833,45.0701298,"Pharmacy"
11.7928638,45.0675574,"Pharmacy"
11.7899298,45.0708665,"Pharmacy Farmacia Centrale"
11.7901556,45.0713659,"Pharmacy Farmacia 3 Mori"
11.7955287,45.0645679,"Pharmacy"
11.7858874,45.0726529,"Pharmacy"
11.6215981,43.2601472,"Pharmacy"
8.9820689,44.4009753,"Pharmacy"
9.2057749,45.4492418,"Pharmacy Farmacia Roma"
9.2029222,45.4489609,"Pharmacy Farmacia Minerva"
9.196581,45.4510613,"Pharmacy Beretta"
12.5148518,41.8966332,"Pharmacy San Lorenzo"
11.6033922,44.8280262,"Pharmacy Farmacia Comunale "Foro Boario""
11.6090464,44.8248932,"Pharmacy Farmacia Comunale "Estense""
10.2390104,45.5900569,"Pharmacy Farmacia De Michelis"
8.9623609,44.4386847,"Pharmacy Farmacia San Sebastiano"
8.9018127,44.4598793,"Pharmacy Farmacia Centrale Dott. Guarnieri"
8.9006275,44.4581482,"Pharmacy Farmacia San Francesco"
8.9472589,44.4258338,"Pharmacy Farmacia Ligure"
9.1374259,45.4675868,"Pharmacy Farmacia Rembrandt"
9.1399996,45.4701428,"Pharmacy Farmacia Dottoressa Elisa Raviola"
9.1400924,45.4736718,"Pharmacy A.F.M. Farmacia Comunale 74"
10.9886471,45.4689841,"Pharmacy"
12.9762241,43.6072528,"Pharmacy Farmacia comunale"
9.2375491,45.4912017,"Pharmacy"
9.2410208,45.4863817,"Pharmacy Rombon"
9.2419427,45.4890484,"Pharmacy Santa Chiara"
9.2333147,45.48621,"Pharmacy A.F.M. COMUNALE N.77"
9.22588,45.4859281,"Pharmacy Comunale"
11.6419818,45.0291089,"Pharmacy"
11.4362112,46.2818543,"Pharmacy"
11.4172234,46.2725633,"Pharmacy"
9.1940388,45.5153231,"Pharmacy"
8.3972835,45.0103758,"Pharmacy"
13.8066086,45.6262621,"Pharmacy"
10.460371,43.6917797,"Pharmacy Farmacia Titignano di Cascina"
8.8933497,44.4304714,"Pharmacy Farmacia Bottino"
8.8919206,44.4306293,"Pharmacy Farmacia Certosa"
8.8899704,44.4134569,"Pharmacy Farmacia Rolando"
8.89216,44.4115252,"Pharmacy"
8.897322,44.4109504,"Pharmacy Farmacia Cantore"
10.9875549,45.4522957,"Pharmacy"
12.207459,41.8404146,"Pharmacy"
9.23309,45.4982832,"Pharmacy Padova"
9.2350225,45.5001611,"Pharmacy A.F.M. COMUNALE N.82"
9.2388803,45.5026391,"Pharmacy Gloria"
8.8975422,44.4092085,"Pharmacy Farmacia Bassano"
8.8858909,44.4120885,"Pharmacy"
8.8881512,44.4114231,"Pharmacy Farmacia Centrale"
8.8903467,44.410868,"Pharmacy Farmacia Modena"
8.848299,44.4226382,"Pharmacy Farmacia Moderna"
8.9425647,44.4053161,"Pharmacy Farmacia Pedrini"
10.9779977,45.4582166,"Pharmacy"
10.5836072,43.698618,"Pharmacy"
10.947516,45.4776346,"Pharmacy"
10.975312,45.4650354,"Pharmacy"
11.1327642,46.0580074,"Pharmacy Farmacia "Bolghera""
9.1947946,39.2385355,"Pharmacy Farmacia Dessì"
9.2222161,45.4904903,"Pharmacy Malugani"
8.9449654,44.4135414,"Pharmacy Farmacia Baudoin"
8.9441445,44.4126656,"Pharmacy"
8.9407818,44.4110276,"Pharmacy"
8.939677,44.4108081,"Pharmacy"
9.1431609,44.3620614,"Pharmacy"
9.1440407,44.3617853,"Pharmacy"
8.937242,44.406153,"Pharmacy"
8.9370348,44.4074529,"Pharmacy"
8.9368748,44.409538,"Pharmacy Farmacia di Via Roma"
8.9529764,44.4025337,"Pharmacy Farmacia Nazionale"
8.9651554,44.4067935,"Pharmacy Farmacia Imperiale"
8.9099191,45.1245503,"Pharmacy"
9.3971152,44.2756639,"Pharmacy"
9.3962889,44.2724554,"Pharmacy"
9.6550113,45.3556955,"Pharmacy"
8.9469883,44.4173426,"Pharmacy Farmacia Montaldo"
8.9329718,44.4090698,"Pharmacy"
8.9373911,44.4077064,"Pharmacy Farmacia Pammatone"
9.1976675,45.4870383,"Pharmacy"
13.3527219,38.1263177,"Pharmacy Fiore"
13.3505015,38.1288957,"Pharmacy Orlando"
8.6145484,45.8167445,"Pharmacy Farmacia Dottor Gallinotto Marco"
9.1010638,45.4904127,"Pharmacy"
8.9229333,44.4185911,"Pharmacy Farmacia S. Ugo"
8.9256672,44.4201586,"Pharmacy"
11.1219136,46.0676744,"Pharmacy Farmacia dall'Armi"
11.1223981,46.0677922,"Pharmacy Farmacia Santoni"
9.1606592,45.4370352,"Pharmacy A.F.M. COMUNALE N.70"
11.1241882,46.0674124,"Pharmacy Farmacia Lamberto Gallo"
13.3568298,38.1257012,"Pharmacy Ciancio"
13.3581487,38.1254077,"Pharmacy Vetro"
9.164468,45.4676806,"Pharmacy"
9.1523987,45.4632147,"Pharmacy Sardegna"
9.146495,45.4593311,"Pharmacy Santa Caterina"
8.8896236,45.5932606,"Pharmacy Farmacia Maiocchi"
8.8837435,45.6164874,"Pharmacy Farmacia Buon Gesù"
13.3441758,38.1403961,"Pharmacy Farmacia Giardina"
11.2480642,46.1335627,"Pharmacy Morelli"
9.1882327,45.4929304,"Pharmacy"
11.1237066,46.063667,"Pharmacy Farmacia Santa Chiara"
13.3544494,38.128489,"Pharmacy"
11.1956614,46.1425363,"Pharmacy"
11.0401698,45.891841,"Pharmacy Farmacia Comunale n°1"
11.0403755,45.8897162,"Pharmacy Thaler"
13.3569915,38.1230843,"Pharmacy Saladino"
9.0117495,44.3855085,"Pharmacy Farmacia Comunale"
11.0401384,45.8832338,"Pharmacy Barbacovi"
8.8729598,44.4160997,"Pharmacy"
8.869843,44.4158028,"Pharmacy"
8.8763264,44.4164885,"Pharmacy Farmacia Venzano"
8.8945416,44.4502543,"Pharmacy Santarosa"
8.8921887,44.4381543,"Pharmacy Farmacia San Rocco"
9.1992021,45.5505413,"Pharmacy Curie"
9.1869698,45.4874588,"Pharmacy Farmacia Archinto"
13.7877431,45.6861919,"Pharmacy"
13.3415419,38.127585,"Pharmacy"
12.1084064,42.718145,"Pharmacy Farmacia Comunale"
12.110763,42.7185003,"Pharmacy Farmacia del Moro"
13.3559713,38.1228743,"Pharmacy Signa"
13.3552954,38.1237095,"Pharmacy del centro"
13.3530919,38.1243983,"Pharmacy Tedesco"
8.891372,44.4095386,"Pharmacy Farmacia Levrero"
11.1314234,46.0892787,"Pharmacy"
8.2817244,44.1484317,"Pharmacy"
8.998123,44.3871633,"Pharmacy Farmacia Centrale"
13.3497549,38.133172,"Pharmacy"
11.6447607,45.055507,"Pharmacy"
11.5043932,46.5185603,"Pharmacy"
11.7606026,46.5538262,"Pharmacy"
11.7680674,46.4774723,"Pharmacy"
9.1549447,45.4676032,"Pharmacy Wagner"
9.15467,45.4595066,"Pharmacy A.F.M. Comunale 75"
13.3510051,38.1403227,"Pharmacy"
10.9710758,45.4432565,"Pharmacy Borgo Milano"
11.6933808,45.0139601,"Pharmacy"
14.9104432,36.7853967,"Pharmacy Farmacia Gerratana"
12.229243,45.5609799,"Pharmacy Farmacia alla Marca"
8.7656505,44.4309182,"Pharmacy"
8.7553076,44.4285015,"Pharmacy"
10.8107782,45.7655828,"Pharmacy"
12.2467157,45.5619809,"Pharmacy Farmacia alla Madonetta"
12.2339831,45.5611256,"Pharmacy Farmacia Villa"
13.0371266,43.5415192,"Pharmacy Farmacia Del Corso Di Uva E Calcatelli Snc"
13.8244339,45.6206259,"Pharmacy"
9.1647025,45.5019609,"Pharmacy Bovisa"
9.1690156,45.4996747,"Pharmacy"
10.5494579,45.5861322,"Pharmacy"
11.1165086,46.1264001,"Pharmacy Farmacia Comunale"
9.155293,45.4376819,"Pharmacy Farmacia Barona"
9.1689792,45.4406921,"Pharmacy Moncucco"
9.1537558,45.4417039,"Pharmacy A.F.M. COMUNALE N.53"
8.2839959,44.1487688,"Pharmacy"
10.3351939,44.8060756,"Pharmacy Farmacia Mentana"
10.3386334,44.7987753,"Pharmacy Farmacia Nazionale"
12.1703576,46.7378143,"Pharmacy"
10.3389006,44.8129495,"Pharmacy Farmacia Venezia"
9.1482316,45.4525222,"Pharmacy"
12.1243282,46.375775,"Pharmacy"
9.2249901,45.5129009,"Pharmacy"
9.2120567,45.4997069,"Pharmacy Macchi"
13.3507223,38.1239356,"Pharmacy Siagura"
13.3517821,38.1220932,"Pharmacy Arena"
9.2664527,45.4299896,"Pharmacy"
10.7836861,45.2982975,"Pharmacy"
12.6336392,44.0028799,"Pharmacy Farmacia Comunale n. 2"
8.2498386,44.1918922,"Pharmacy"
9.1763108,45.5024616,"Pharmacy"
9.1626011,45.5033344,"Pharmacy"
10.8014024,46.3158793,"Pharmacy"
9.1705862,45.4562282,"Pharmacy Coni Zugna"
9.1571691,45.4605561,"Pharmacy A.F.M. COMUNALE N.37"
9.1522198,45.4547378,"Pharmacy Bolivar Internazionale"
9.132615,45.4632341,"Pharmacy A.F.M. COMUNALE N.25"
11.7049325,43.7413684,"Pharmacy Farmacia Ghedini"
9.171074,45.4543375,"Pharmacy Nazionale"
9.1858412,45.4522245,"Pharmacy Calatafimi"
9.2061554,45.4675275,"Pharmacy Tadini"
9.2100342,45.4676802,"Pharmacy Concordia"
9.2135715,45.4675255,"Pharmacy Italia"
9.2149804,45.4691279,"Pharmacy Castelmorrone"
9.2231708,45.4675759,"Pharmacy Susa"
9.2142856,45.4730152,"Pharmacy Ambrosiana"
9.1702212,45.452905,"Pharmacy Porta Genova"
9.1464452,45.1873151,"Pharmacy San Patrizio"
9.2285819,45.528513,"Pharmacy"
9.2301985,45.529957,"Pharmacy"
9.2381224,45.5343931,"Pharmacy"
9.1744545,45.4789638,"Pharmacy Canonica"
9.1706881,45.4811597,"Pharmacy Mariscotti"
9.2342931,45.531177,"Pharmacy"
13.0071215,45.6326973,"Pharmacy Dottor Comelli"
16.9960646,41.0869034,"Pharmacy"
9.246074,45.4718665,"Pharmacy A.F.M. COMUNALE N.22"
9.2305997,45.4735955,"Pharmacy Rossetto"
9.2403259,45.4822506,"Pharmacy San Martino"
12.1718152,46.3465026,"Pharmacy"
7.7088537,44.3027677,"Pharmacy"
9.3349492,40.3257054,"Pharmacy Meloni"
9.2080772,45.5257804,"Pharmacy Farmacia Bicocca"
9.2278556,45.5553623,"Pharmacy"
12.1187311,44.2378665,"Pharmacy"
12.1796946,44.2893433,"Pharmacy"
12.0637597,44.2372601,"Pharmacy"
12.052481,44.2288549,"Pharmacy"
15.9577019,41.9353199,"Pharmacy Dott. Leonardo Grossi"
15.8156522,41.9201533,"Pharmacy Farmacia Dott. Caputo"
11.2693149,45.395147,"Pharmacy Al Redentore"
